,y,x,mean_2017,median_2017,std_2017,MAD_2017,dRange_2017,qDiff_2017,iqRange_2017,forAge2017
488,6719400.0,7901540.0,-15.73793103448276,-15.8,0.9506490679615539,0.8000000000000007,4.0,2.4000000000000004,1.5,4.0
489,6719400.0,7901560.0,-14.734482758620688,-14.6,1.075839964405989,0.9000000000000004,5.0,2.459999999999999,1.6999999999999993,4.0
490,6719400.0,7901580.0,-13.393103448275863,-13.3,1.1590516439901999,0.8000000000000007,5.1,2.7399999999999984,1.5,4.0
491,6719400.0,7901600.0,-12.241379310344824,-12.2,1.13426787609645,0.7000000000000011,5.5,2.459999999999999,1.4000000000000004,4.0
492,6719400.0,7901620.0,-12.137931034482758,-12.4,1.10809366998041,0.5,4.699999999999999,2.7799999999999994,1.1999999999999993,4.0
493,6719380.0,7900440.0,-10.927586206896551,-10.9,1.1767566624278665,0.7000000000000011,5.300000000000001,3.08,1.5,10.0
494,6719380.0,7900460.0,-11.368965517241376,-11.4,1.0850404245689975,0.6999999999999993,4.9,2.4800000000000004,1.200000000000001,2.0
495,6719380.0,7900480.0,-11.334482758620693,-11.3,1.0748779760958163,0.9000000000000004,4.9,2.539999999999999,1.5999999999999996,2.0
496,6719380.0,7900860.0,-16.782758620689656,-16.7,1.0524418127964297,0.5,4.699999999999999,2.58,1.0,1.0
497,6719380.0,7901240.0,-13.689655172413794,-13.6,1.1108694412831306,0.9000000000000004,4.0,2.84,1.8999999999999986,4.0
498,6719380.0,7901260.0,-13.872413793103444,-13.9,1.1076214191164835,0.5999999999999996,4.799999999999999,2.799999999999999,1.200000000000001,4.0
499,6719380.0,7901520.0,-16.458620689655174,-16.5,1.2449947351721697,1.1000000000000014,4.999999999999998,2.9999999999999982,2.1000000000000014,4.0
500,6719380.0,7901540.0,-15.61034482758621,-15.3,1.2270921128862857,1.0,5.499999999999998,3.0599999999999987,1.8000000000000007,4.0
501,6719380.0,7901560.0,-14.334482758620691,-14.2,1.068119798934159,0.6999999999999993,5.199999999999999,2.24,1.3000000000000007,4.0
502,6719380.0,7901580.0,-12.889655172413795,-12.7,1.1668835085274134,0.7999999999999989,4.5,3.0999999999999996,1.5999999999999996,4.0
503,6719380.0,7901600.0,-11.927586206896553,-11.7,1.303548618651817,1.1000000000000014,5.0,3.5999999999999996,1.9000000000000004,4.0
504,6719380.0,7901620.0,-12.144827586206894,-12.3,1.0057031189058387,0.8000000000000007,3.8999999999999986,2.379999999999999,1.5,4.0
505,6719360.0,7900860.0,-17.110344827586207,-17.0,1.0847993069072037,0.6999999999999993,4.699999999999999,2.8000000000000007,1.5,1.0
506,6719360.0,7900940.0,-14.282758620689652,-14.1,1.354702910685139,1.0,5.899999999999999,3.08,1.6999999999999993,1.0
507,6719360.0,7900960.0,-14.43448275862069,-14.5,1.2267916839910644,0.6999999999999993,5.1,3.1999999999999993,1.4000000000000004,1.0
508,6719360.0,7901280.0,-14.675862068965518,-14.6,1.1932728602067777,0.5999999999999996,5.6,2.9800000000000004,1.1999999999999993,4.0
509,6719360.0,7901340.0,-12.844827586206897,-13.0,0.9189897777738305,0.8000000000000007,4.0,2.08,1.4000000000000004,1.0
510,6719360.0,7901360.0,-13.527586206896551,-13.5,0.78779331777687,0.5,3.5,1.8000000000000007,1.0999999999999996,1.0
511,6719360.0,7901380.0,-14.127586206896554,-14.1,0.850921023007398,0.5999999999999996,3.3000000000000007,2.5,1.1999999999999993,1.0
512,6719360.0,7901520.0,-16.427586206896553,-16.3,1.2378782046166428,0.9000000000000004,4.6,2.84,1.8999999999999986,4.0
513,6719360.0,7901540.0,-15.534482758620687,-15.7,1.3608506117990207,0.7999999999999989,5.699999999999999,3.5,1.799999999999999,4.0
514,6719360.0,7901560.0,-14.27241379310345,-14.4,1.2814045504362452,0.5999999999999996,7.0,2.6999999999999993,1.1999999999999993,4.0
515,6719360.0,7901580.0,-12.672413793103452,-12.8,1.138025074484116,0.6000000000000014,5.4,2.5999999999999996,1.3000000000000007,4.0
516,6719360.0,7901600.0,-11.686206896551726,-11.6,1.1028877886871338,1.0,4.0,2.8200000000000003,1.5,4.0
517,6719360.0,7901620.0,-12.172413793103448,-12.3,0.9762336321994527,0.5999999999999996,3.9000000000000004,2.459999999999999,1.0999999999999996,4.0
518,6719340.0,7900460.0,-9.637931034482758,-9.5,1.4074711470316241,0.8000000000000007,5.800000000000001,3.8999999999999986,1.5999999999999996,1.0
519,6719340.0,7900480.0,-9.29655172413793,-9.1,1.4447247103527798,0.5999999999999996,6.4,3.3999999999999986,1.0,1.0
520,6719340.0,7900500.0,-9.344827586206897,-9.5,1.5808304685428745,0.8000000000000007,6.7,3.9400000000000004,1.799999999999999,1.0
521,6719340.0,7900860.0,-17.12758620689655,-17.0,1.3487916819097974,0.8999999999999986,6.299999999999999,2.8799999999999972,1.8000000000000007,1.0
522,6719340.0,7900880.0,-16.875862068965517,-16.9,1.0430906240306,0.7999999999999972,4.0,2.8000000000000007,1.5,1.0
523,6719340.0,7900900.0,-16.379310344827584,-16.5,0.9578637547436513,0.6000000000000014,4.299999999999999,2.4400000000000013,1.3000000000000007,1.0
524,6719340.0,7900920.0,-15.63103448275862,-15.7,1.0252345226323325,0.9000000000000021,4.000000000000002,2.3799999999999972,1.8000000000000007,1.0
525,6719340.0,7900940.0,-15.337931034482757,-15.4,1.1654254197660445,0.7999999999999989,4.599999999999998,2.9400000000000013,1.8999999999999986,1.0
526,6719340.0,7900960.0,-14.793103448275865,-14.7,1.256412801283674,0.7999999999999989,4.999999999999998,3.119999999999999,1.5999999999999996,1.0
527,6719340.0,7901280.0,-13.44137931034483,-13.3,1.4693459115701106,1.0,6.800000000000001,3.3199999999999985,2.0,1.0
528,6719340.0,7901300.0,-13.717241379310343,-13.5,1.112954739457475,0.6999999999999993,4.9,2.5199999999999996,1.4000000000000004,1.0
529,6719340.0,7901320.0,-12.744827586206895,-12.5,1.1978677052325106,0.8000000000000007,5.299999999999999,2.9800000000000004,1.5,1.0
530,6719340.0,7901340.0,-12.234482758620691,-12.3,1.0259649325421325,0.5999999999999996,4.199999999999999,2.8199999999999985,1.1999999999999993,1.0
531,6719340.0,7901540.0,-15.386206896551721,-15.4,1.4065668984987658,1.200000000000001,5.4,3.5199999999999996,2.200000000000001,4.0
532,6719340.0,7901560.0,-14.49310344827586,-14.6,1.2170997280088203,0.8000000000000007,4.9,2.879999999999999,1.5999999999999996,4.0
533,6719340.0,7901580.0,-13.16206896551724,-13.2,1.2895906308762315,0.8999999999999986,6.199999999999999,3.1400000000000006,1.8000000000000007,4.0
534,6719340.0,7901600.0,-12.0,-11.8,1.3154257210447906,1.0,4.4,3.5799999999999983,2.0999999999999996,4.0
535,6719340.0,7901620.0,-12.041379310344825,-11.7,1.2424994945893126,1.0,4.600000000000001,3.1400000000000006,1.9000000000000004,4.0
536,6719340.0,7901640.0,-13.003448275862068,-13.1,1.2203681633921648,1.0,4.4,2.9399999999999995,2.0,4.0
537,6719320.0,7900460.0,-9.686206896551724,-9.3,1.4139024347969882,1.0,6.300000000000001,3.3599999999999994,1.8000000000000007,1.0
538,6719320.0,7900480.0,-9.268965517241378,-9.2,1.4254106361219423,1.0999999999999996,6.1,3.1599999999999993,1.8000000000000007,1.0
539,6719320.0,7900500.0,-9.355172413793104,-9.3,1.525549354279451,1.0999999999999996,6.1,4.000000000000001,2.3000000000000007,1.0
540,6719320.0,7900860.0,-16.77931034482759,-17.0,1.3712263100383033,1.0,6.499999999999998,3.219999999999999,2.0000000000000018,1.0
541,6719320.0,7900880.0,-17.120689655172413,-16.9,1.212685623287201,0.7999999999999972,4.699999999999999,3.3200000000000003,1.5,1.0
542,6719320.0,7900900.0,-16.651724137931037,-16.7,0.9368401363848039,0.3000000000000007,5.300000000000001,1.820000000000002,0.5999999999999979,1.0
543,6719320.0,7900920.0,-16.28620689655172,-16.4,0.8480094899969287,0.6000000000000014,3.599999999999998,2.299999999999999,1.1999999999999993,1.0
544,6719320.0,7900940.0,-16.06551724137931,-16.1,1.1809627463740866,0.8000000000000007,4.400000000000002,3.08,1.5,1.0
545,6719320.0,7900960.0,-15.148275862068964,-15.2,1.2810611683302116,1.1999999999999993,4.800000000000001,3.259999999999998,2.1999999999999993,1.0
546,6719320.0,7901280.0,-12.26551724137931,-12.0,1.241321837750045,0.8000000000000007,5.100000000000001,2.92,2.0,1.0
547,6719320.0,7901300.0,-12.696551724137933,-12.7,1.0710879929790662,0.8999999999999986,4.1,2.6000000000000014,1.799999999999999,1.0
548,6719320.0,7901320.0,-12.62758620689655,-12.4,1.011280019110004,0.7000000000000011,3.8000000000000007,2.460000000000001,1.3000000000000007,1.0
549,6719320.0,7901340.0,-12.317241379310346,-12.1,0.9951846009720463,0.6999999999999993,3.6000000000000014,2.6800000000000015,1.3000000000000007,1.0
550,6719320.0,7901540.0,-15.379310344827585,-15.5,1.4013243269148403,0.8000000000000007,5.899999999999999,3.380000000000001,1.700000000000001,4.0
551,6719320.0,7901560.0,-14.655172413793101,-15.0,1.1517860813406435,0.8000000000000007,3.6999999999999993,3.139999999999999,2.0999999999999996,4.0
552,6719320.0,7901580.0,-13.610344827586209,-13.5,1.3814896576512556,1.0,6.499999999999998,2.92,1.9000000000000004,4.0
553,6719320.0,7901600.0,-12.662068965517243,-12.6,1.3563169686255823,1.0,6.300000000000001,2.880000000000001,2.0999999999999996,4.0
554,6719320.0,7901620.0,-12.075862068965517,-12.2,1.146104398089396,0.8000000000000007,4.699999999999999,2.6400000000000006,1.9000000000000004,4.0
555,6719320.0,7901640.0,-12.627586206896554,-12.8,1.3635391454553334,1.0,5.700000000000001,3.5199999999999996,2.0999999999999996,4.0
556,6719300.0,7900860.0,-16.355172413793102,-16.4,1.199018623678822,0.7000000000000028,5.5,2.7399999999999984,1.4000000000000021,1.0
557,6719300.0,7900880.0,-17.37586206896552,-17.4,1.0159606197953888,0.9000000000000021,3.3000000000000007,2.4800000000000004,1.6999999999999993,2.0
558,6719300.0,7900900.0,-16.686206896551724,-16.6,0.8854082003978434,0.6000000000000014,3.3999999999999986,2.24,1.2999999999999972,2.0
559,6719300.0,7900920.0,-16.21379310344828,-16.3,0.7384625865110406,0.5,2.900000000000002,2.0599999999999987,0.8000000000000007,2.0
560,6719300.0,7900940.0,-16.2,-16.2,1.0153986816805607,0.8999999999999986,3.5999999999999996,2.719999999999999,1.799999999999999,1.0
561,6719300.0,7900960.0,-15.410344827586208,-15.2,0.9356335959773581,0.6000000000000014,3.5000000000000018,2.339999999999998,1.0999999999999996,1.0
562,6719300.0,7901400.0,-13.48965517241379,-13.4,1.1718964375764098,0.7000000000000011,4.700000000000001,3.2399999999999984,1.5,1.0
563,6719300.0,7901460.0,-15.22758620689655,-15.2,0.9562486156759465,0.6999999999999993,3.6999999999999993,2.42,1.3000000000000007,2.0
564,6719300.0,7901480.0,-15.40344827586207,-15.5,0.8841449243900085,0.6999999999999993,4.300000000000001,1.959999999999999,1.0,1.0
565,6719300.0,7901500.0,-15.096551724137932,-14.8,1.0918136630903736,0.8000000000000007,4.299999999999999,2.5799999999999965,1.5,1.0
566,6719300.0,7901540.0,-15.506896551724138,-15.2,1.3610166166060447,0.6999999999999993,6.600000000000001,3.039999999999999,1.200000000000001,2.0
567,6719300.0,7901560.0,-14.917241379310346,-14.9,1.1298669331224873,0.5999999999999996,5.700000000000001,2.4399999999999995,1.0999999999999996,2.0
568,6719300.0,7901580.0,-13.796551724137935,-13.6,1.3486858887950737,0.9000000000000004,4.9,3.4399999999999995,1.8999999999999986,2.0
569,6719300.0,7901600.0,-12.917241379310344,-12.9,1.1994449766791537,0.9000000000000004,4.6,2.879999999999999,1.5999999999999996,2.0
570,6719300.0,7901620.0,-12.182758620689656,-12.1,1.2134501866698657,0.8000000000000007,5.9,2.539999999999999,1.5,2.0
571,6719300.0,7901640.0,-12.758620689655173,-12.8,1.231068288920534,0.7000000000000011,5.299999999999999,2.919999999999998,1.4000000000000004,4.0
572,6719300.0,7901660.0,-13.662068965517241,-13.7,1.1514350246251035,0.7999999999999989,4.700000000000001,3.08,1.299999999999999,4.0
573,6719300.0,7901680.0,-13.986206896551728,-13.9,0.8410683427604543,0.5,3.5,2.0999999999999996,0.9000000000000004,4.0
574,6719300.0,7902200.0,-13.472413793103449,-13.4,1.1218508572963906,0.6999999999999993,5.5,2.139999999999999,1.299999999999999,9.0
575,6719300.0,7902220.0,-13.703448275862065,-13.5,0.9803175975938611,0.5999999999999996,4.799999999999999,2.019999999999998,1.1000000000000014,9.0
576,6719300.0,7902240.0,-13.420689655172415,-13.3,1.0990212919856521,0.6999999999999993,4.600000000000001,2.5799999999999983,1.4000000000000004,8.0
577,6719280.0,7900460.0,-10.1,-10.0,1.3460030230021902,1.0,4.6,3.7399999999999984,2.0,1.0
578,6719280.0,7900480.0,-9.589655172413792,-9.5,1.4537335589454763,1.0,5.3999999999999995,3.5999999999999988,2.0999999999999996,1.0
579,6719280.0,7900880.0,-17.127586206896552,-17.0,1.0211205986812375,0.6000000000000014,4.6,2.3399999999999963,1.1000000000000014,2.0
580,6719280.0,7900900.0,-16.74137931034483,-16.8,1.068520485782774,0.6999999999999993,4.6,2.6999999999999993,1.2999999999999972,2.0
581,6719280.0,7900920.0,-16.57241379310345,-16.5,0.9508241621856048,0.8000000000000007,3.299999999999999,2.539999999999999,1.5,2.0
582,6719280.0,7900940.0,-16.444827586206898,-16.4,0.8520102828004028,0.5,3.200000000000001,2.540000000000001,0.8000000000000007,2.0
583,6719280.0,7900960.0,-15.900000000000002,-15.9,1.0372377109252813,0.5999999999999996,4.799999999999999,2.200000000000001,1.0999999999999979,2.0
584,6719280.0,7901460.0,-14.43103448275862,-14.5,1.2199783628030016,0.8000000000000007,4.900000000000002,2.9400000000000013,1.9000000000000004,2.0
585,6719280.0,7901480.0,-14.996551724137928,-15.2,0.9319918449475569,0.6999999999999993,4.1,2.219999999999999,1.3999999999999986,2.0
586,6719280.0,7901500.0,-15.234482758620691,-15.3,1.1375338909900712,0.5999999999999996,5.199999999999999,2.7799999999999976,1.200000000000001,2.0
587,6719280.0,7901540.0,-15.258620689655176,-15.3,1.2004359097282293,0.6999999999999993,6.100000000000001,2.679999999999998,1.3000000000000007,2.0
588,6719280.0,7901560.0,-14.958620689655174,-15.1,1.1798647617941909,0.6999999999999993,6.100000000000001,2.179999999999998,1.1999999999999993,2.0
589,6719280.0,7901580.0,-14.206896551724139,-14.4,1.3913355118517727,1.0,5.400000000000002,3.5199999999999996,1.6999999999999993,2.0
590,6719280.0,7901600.0,-13.465517241379306,-13.7,1.3044422409779448,1.0999999999999996,4.6,3.2200000000000006,2.299999999999999,2.0
591,6719280.0,7901620.0,-12.46551724137931,-12.2,1.0432957930384366,0.7999999999999989,3.8999999999999986,2.419999999999998,1.5,2.0
592,6719280.0,7901640.0,-12.796551724137936,-12.8,0.9665019609023366,0.6999999999999993,4.4,2.280000000000001,1.200000000000001,4.0
593,6719280.0,7901660.0,-13.393103448275864,-13.3,1.1383384850473226,1.0,4.300000000000001,2.959999999999999,1.9000000000000004,4.0
594,6719280.0,7901680.0,-13.78965517241379,-13.5,1.1108694412831304,0.5999999999999996,4.799999999999999,2.619999999999999,1.5,4.0
595,6719260.0,7900460.0,-10.772413793103448,-10.8,1.0082065167907839,0.5,4.200000000000001,2.639999999999999,1.0,1.0
596,6719260.0,7900480.0,-9.989655172413793,-9.7,1.3076287640390185,0.8000000000000007,5.0,3.4799999999999986,1.9000000000000004,1.0
597,6719260.0,7900880.0,-16.59655172413793,-16.3,1.0084069918032683,0.5999999999999979,4.100000000000001,2.4799999999999986,1.5999999999999979,2.0
598,6719260.0,7900900.0,-16.603448275862064,-16.6,0.8503479039013626,0.5,3.6000000000000014,2.019999999999998,0.9000000000000021,2.0
599,6719260.0,7900920.0,-16.7448275862069,-16.8,1.067574177959498,0.8999999999999986,4.1,2.740000000000002,1.5999999999999996,2.0
600,6719260.0,7900940.0,-16.655172413793103,-16.9,1.1397477660752329,0.7000000000000028,4.400000000000002,2.8799999999999972,1.5999999999999979,2.0
601,6719260.0,7900960.0,-16.562068965517238,-16.6,1.1591952598316515,0.9000000000000021,5.399999999999999,2.5799999999999983,1.8000000000000007,2.0
602,6719260.0,7901460.0,-14.065517241379311,-14.3,1.1435805422440901,0.9000000000000004,4.299999999999999,3.119999999999999,1.3000000000000007,2.0
603,6719260.0,7901480.0,-14.472413793103447,-14.5,1.1410511039733127,0.6999999999999993,5.4,2.5999999999999996,1.3999999999999986,2.0
604,6719260.0,7901500.0,-14.951724137931034,-15.2,1.2039076289618456,0.7999999999999989,6.100000000000001,2.799999999999999,1.5,2.0
605,6719260.0,7901540.0,-14.758620689655174,-14.7,1.1043853779456765,0.8000000000000007,4.000000000000002,3.0599999999999987,1.4000000000000004,2.0
606,6719260.0,7901560.0,-14.289655172413795,-14.2,1.1946272907700366,0.6999999999999993,5.900000000000002,2.6400000000000006,1.3000000000000007,2.0
607,6719260.0,7901580.0,-13.99655172413793,-13.8,1.3018508730267364,0.7000000000000011,4.899999999999999,3.42,1.700000000000001,2.0
608,6719260.0,7901600.0,-13.637931034482763,-13.5,1.1995441068211186,0.8000000000000007,5.500000000000002,3.139999999999999,1.4000000000000004,2.0
609,6719260.0,7901620.0,-12.76551724137931,-12.9,1.1659762409802015,0.9000000000000004,5.299999999999999,2.8200000000000003,1.799999999999999,2.0
610,6719260.0,7901640.0,-12.527586206896553,-12.5,1.127370009854837,0.5999999999999996,4.899999999999999,2.5999999999999996,1.1999999999999993,4.0
611,6719260.0,7901660.0,-12.803448275862065,-12.8,1.0581319774996747,0.5,4.199999999999999,3.0999999999999996,1.1999999999999993,4.0
612,6719260.0,7901680.0,-13.862068965517237,-13.9,0.9664773551420529,0.6999999999999993,4.699999999999999,2.1999999999999993,1.0,4.0
613,6719240.0,7900880.0,-15.924137931034481,-15.6,1.1975996603591166,0.6999999999999993,4.9,2.9999999999999982,1.3999999999999986,1.0
614,6719240.0,7900900.0,-16.25172413793103,-16.4,1.0142504246487252,0.7000000000000028,4.200000000000001,2.280000000000001,1.6999999999999993,1.0
615,6719240.0,7900920.0,-16.413793103448278,-16.5,0.9073356744663655,0.6999999999999993,3.200000000000001,2.539999999999999,1.3999999999999986,2.0
616,6719240.0,7900940.0,-16.844827586206893,-16.7,1.2686093953064081,1.0,4.299999999999999,3.299999999999999,2.0,2.0
617,6719240.0,7900960.0,-16.831034482758618,-16.9,1.2948448045138292,0.7000000000000028,5.599999999999998,3.259999999999998,1.4000000000000021,2.0
618,6719240.0,7901480.0,-13.76551724137931,-13.7,1.4290763503815942,1.0,5.1,3.66,2.3000000000000007,1.0
619,6719240.0,7901500.0,-14.182758620689656,-14.0,1.1392886363465766,0.6999999999999993,4.599999999999998,2.5,1.6999999999999993,1.0
620,6719240.0,7901540.0,-14.189655172413795,-14.2,0.975331889608373,0.5,5.300000000000001,2.039999999999999,0.9000000000000004,2.0
621,6719240.0,7901560.0,-13.706896551724135,-13.4,1.280067626037581,0.5,5.699999999999999,2.799999999999999,0.9000000000000004,2.0
622,6719240.0,7901580.0,-13.668965517241377,-13.2,1.549883966352245,0.9000000000000004,6.0,3.5,2.1999999999999993,2.0
623,6719240.0,7901600.0,-13.444827586206898,-13.2,1.4055520959435885,0.7999999999999989,6.400000000000002,2.959999999999999,1.6999999999999993,2.0
624,6719240.0,7901620.0,-12.782758620689657,-12.7,1.1243600372923994,0.3999999999999986,5.299999999999999,3.0199999999999996,1.0,2.0
625,6719240.0,7901640.0,-12.82758620689655,-12.7,1.0805160171223869,0.7000000000000011,4.5,2.5199999999999996,1.5999999999999996,4.0
626,6719220.0,7900880.0,-15.379310344827589,-15.3,0.9072046153051226,0.6000000000000014,3.6000000000000014,2.3599999999999994,1.200000000000001,1.0
627,6719220.0,7900900.0,-16.02068965517241,-16.2,0.9785208084918813,0.5,4.1,1.9399999999999977,1.0999999999999996,1.0
628,6719220.0,7900920.0,-16.127586206896552,-15.8,1.003063085211094,0.7000000000000011,3.9000000000000004,2.3999999999999986,1.299999999999999,2.0
629,6719220.0,7900940.0,-16.531034482758624,-16.1,1.1599950797386325,0.6000000000000014,4.799999999999999,3.2399999999999984,1.5,2.0
630,6719220.0,7900960.0,-16.448275862068968,-16.4,1.1448899027493256,0.7000000000000028,5.799999999999999,2.7200000000000006,1.1000000000000014,2.0
631,6719220.0,7900980.0,-15.851724137931033,-15.9,0.976136186674073,0.5,3.8999999999999986,2.759999999999998,0.8999999999999986,1.0
632,6719220.0,7901000.0,-15.034482758620692,-15.3,0.9931752847581634,0.6999999999999993,4.0,2.219999999999999,1.6000000000000014,1.0
633,6719220.0,7901020.0,-14.334482758620688,-14.2,1.1989293678165864,0.7000000000000011,5.1,3.0199999999999996,1.5,1.0
634,6719220.0,7901540.0,-13.820689655172416,-13.8,0.8671711084164966,0.5,3.8000000000000007,2.08,0.9000000000000004,1.0
635,6719220.0,7901560.0,-13.706896551724139,-13.9,0.9864359512153731,0.7999999999999989,3.6999999999999993,2.540000000000001,1.4000000000000004,1.0
636,6719220.0,7901580.0,-13.858620689655172,-14.0,1.2973493511318697,1.0999999999999996,5.0,3.299999999999999,1.9000000000000004,3.0
637,6719220.0,7903340.0,-12.06896551724138,-12.0,1.5346803437301295,1.0,5.699999999999999,3.9399999999999995,2.0999999999999996,20.0
638,6719220.0,7903360.0,-11.679310344827588,-11.7,1.5157516197093786,1.0999999999999996,6.5,3.6999999999999993,1.9000000000000004,20.0
639,6719220.0,7904920.0,-10.337931034482759,-10.1,1.0707437934005624,0.3000000000000007,4.699999999999999,2.58,1.1999999999999993,16.0
640,6719220.0,7904940.0,-11.6,-11.7,0.9562859188656339,0.6999999999999993,3.8000000000000007,2.5199999999999996,1.0999999999999996,10.0
641,6719220.0,7904960.0,-12.841379310344825,-12.8,0.943038830289616,0.5999999999999996,4.9,1.7799999999999994,1.200000000000001,10.0
642,6719200.0,7900880.0,-14.53793103448276,-14.5,1.098718310704905,0.9000000000000004,4.0,3.200000000000001,1.700000000000001,1.0
643,6719200.0,7900900.0,-15.631034482758624,-15.5,1.2329117339203668,0.8000000000000007,5.000000000000002,3.259999999999998,1.3999999999999986,1.0
644,6719200.0,7900920.0,-15.893103448275863,-15.8,1.2947988885198538,0.6999999999999993,5.4,3.459999999999999,1.3000000000000007,2.0
645,6719200.0,7900940.0,-15.98965517241379,-15.8,1.3293360612924618,0.9000000000000004,5.1,3.4599999999999973,1.799999999999999,2.0
646,6719200.0,7900960.0,-15.889655172413793,-15.7,1.2346561234460796,0.6999999999999993,5.199999999999999,3.1199999999999974,1.4000000000000021,2.0
647,6719200.0,7900980.0,-15.458620689655174,-15.2,1.1610094422911383,0.6999999999999993,4.100000000000001,3.4399999999999977,1.200000000000001,1.0
648,6719200.0,7901000.0,-15.537931034482751,-15.2,1.2416379041004384,0.8999999999999986,4.199999999999999,3.0799999999999983,2.3000000000000007,1.0
649,6719200.0,7901020.0,-15.544827586206901,-15.1,1.2696961914368912,1.0999999999999996,4.9,3.34,2.1000000000000014,1.0
650,6719200.0,7901540.0,-13.79655172413793,-13.7,0.8252409297606363,0.6000000000000014,3.0999999999999996,2.1999999999999993,1.200000000000001,1.0
651,6719200.0,7901560.0,-13.796551724137935,-13.8,1.0946524432268645,0.6000000000000014,5.1,2.6999999999999993,1.1999999999999993,1.0
652,6719200.0,7901580.0,-14.086206896551722,-14.6,1.195025360553587,0.8000000000000007,5.5,2.6400000000000006,1.5,3.0
653,6719200.0,7903340.0,-12.627586206896549,-12.5,1.4024354559428438,0.9000000000000004,6.5,3.26,1.6999999999999993,20.0
654,6719200.0,7903360.0,-11.76206896551724,-11.5,1.1903096650418465,0.9000000000000004,5.1,2.76,1.6999999999999993,20.0
655,6719200.0,7904920.0,-10.627586206896554,-10.5,1.0852924448480386,0.5999999999999996,5.0,2.6999999999999993,1.299999999999999,16.0
656,6719200.0,7904940.0,-11.317241379310344,-11.2,0.9457961308053514,0.6000000000000014,4.5,2.139999999999999,1.1999999999999993,10.0
657,6719200.0,7904960.0,-12.203448275862069,-11.9,1.0930762533329845,0.7000000000000011,3.8999999999999986,2.5999999999999996,1.8000000000000007,10.0
658,6719180.0,7900920.0,-15.26206896551724,-15.2,1.31710596884791,1.0,5.200000000000001,3.5599999999999987,1.5999999999999996,1.0
659,6719180.0,7900940.0,-15.23793103448276,-15.2,1.401578861708675,0.9000000000000021,5.400000000000002,3.4200000000000017,1.9000000000000004,1.0
660,6719180.0,7900960.0,-15.20344827586207,-15.3,1.1845216577460462,0.8000000000000007,4.600000000000001,3.120000000000001,1.6000000000000014,1.0
661,6719180.0,7900980.0,-15.386206896551723,-15.2,1.0043780501079485,0.6999999999999993,3.9000000000000004,2.5199999999999996,1.4000000000000021,2.0
662,6719180.0,7901000.0,-16.06206896551724,-16.1,1.0749222243247212,0.7999999999999972,4.300000000000001,2.6999999999999993,1.3999999999999986,2.0
663,6719180.0,7901020.0,-16.51379310344828,-16.4,1.1840095927882113,0.6999999999999993,5.399999999999999,2.799999999999999,1.200000000000001,2.0
664,6719180.0,7901040.0,-16.565517241379304,-16.3,1.2908900597085946,0.7000000000000011,6.299999999999999,2.7600000000000016,1.6000000000000014,1.0
665,6719180.0,7901180.0,-12.56896551724138,-12.5,1.3331589263658217,0.9000000000000004,5.999999999999998,2.84,1.8000000000000007,1.0
666,6719180.0,7901200.0,-12.300000000000004,-12.1,0.9955071485221094,0.7000000000000011,4.6,2.1400000000000006,1.200000000000001,1.0
667,6719180.0,7901240.0,-13.67586206896552,-13.4,1.2936596504953912,0.7000000000000011,5.500000000000002,2.9800000000000004,1.6999999999999993,1.0
668,6719180.0,7901260.0,-13.775862068965518,-13.7,1.1929838488989073,0.6999999999999993,5.100000000000001,3.0199999999999996,1.4000000000000004,1.0
669,6719180.0,7901580.0,-14.389655172413791,-14.3,1.029008504232881,0.7000000000000011,4.800000000000001,2.539999999999999,1.4000000000000004,1.0
670,6719180.0,7901600.0,-14.641379310344826,-14.4,1.0509494037426876,0.7999999999999989,3.8000000000000007,2.7799999999999994,1.5,4.0
671,6719180.0,7901620.0,-14.458620689655175,-14.6,1.000523049891926,0.5999999999999996,4.599999999999998,2.119999999999999,1.1999999999999993,4.0
672,6719180.0,7902360.0,-10.520689655172415,-10.8,1.206985218417853,0.6000000000000014,5.1000000000000005,2.719999999999999,1.200000000000001,19.0
673,6719180.0,7903380.0,-11.386206896551728,-11.4,1.1303719674425865,0.5999999999999996,4.699999999999999,2.960000000000001,1.0999999999999996,9.0
674,6719180.0,7903400.0,-10.334482758620688,-10.2,1.0716651117637916,1.0,4.399999999999999,2.4799999999999986,1.299999999999999,9.0
675,6719180.0,7903420.0,-9.989655172413793,-9.8,1.106826724621029,0.8999999999999986,4.000000000000001,3.1400000000000006,1.5,9.0
676,6719180.0,7904920.0,-9.910344827586204,-9.8,1.1454090754221626,1.0,3.9000000000000004,2.9399999999999995,1.8999999999999986,20.0
677,6719180.0,7904980.0,-12.0448275862069,-11.9,1.263707246460288,0.7999999999999989,6.0,3.119999999999999,1.5,10.0
678,6719160.0,7900460.0,-13.206896551724135,-13.1,1.2325837831165487,0.9000000000000004,5.799999999999999,2.880000000000001,1.6000000000000014,9.0
679,6719160.0,7900480.0,-12.527586206896551,-12.5,1.027852314537164,0.5999999999999996,4.299999999999999,2.58,1.0999999999999996,9.0
680,6719160.0,7900980.0,-15.489655172413789,-15.5,1.0310171835707072,0.6999999999999993,3.9999999999999982,2.460000000000001,1.4000000000000021,3.0
681,6719160.0,7901040.0,-17.32413793103448,-17.3,0.9768546189133115,0.6000000000000014,4.799999999999999,2.0799999999999983,1.3000000000000007,2.0
